,player_name,GW,kickoff_time,season,LR,CBoost,SVR,KNN,MLP,Meta,value,position,team,total_points,starter,captain,sub,base_points,wildcard,triple_captain,bench_boost,actual_points
8,Aaron Wan-Bissaka,9,2020-11-21,2020,4.3629965778934885,4.002344453742685,4.195053445410425,3.3445931986647257,4.6,3.7450941820224735,54.0,DEF,Man Utd,8,1.0,0.0,0.0,64,0,0,0,64
9,Benjamin Chilwell,9,2020-11-21,2020,4.5795500596807655,4.835101321426087,4.538419655925893,4.518201829017022,4.8,4.077643208184778,60.0,DEF,Chelsea,7,1.0,0.0,0.0,64,0,0,0,64
10,Antonee Robinson,9,2020-11-22,2020,3.0452974754584723,3.174031534153808,2.9186939772375964,2.5362233188123198,2.8,2.729446975222838,44.0,DEF,Fulham,0,1.0,0.0,0.0,64,0,0,0,64
11,Mathew Ryan,9,2020-11-21,2020,2.9334609329616277,3.212391129712149,3.5011396441102027,3.766169652588255,3.7,3.471613417819774,45.0,GK,Brighton,3,0.0,0.0,1.0,0,0,0,0,64
12,Aaron Connolly,9,2020-09-14,2020,2.654783572469509,2.898413800539569,3.1641522994523994,2.773774433553979,0.0,2.835205445395966,53.0,FWD,Brighton,0,0.0,0.0,1.0,0,0,0,0,64
13,Tyrick Mitchell,9,2020-09-12,2020,2.8898190568232236,3.154388949429213,2.979048707946542,2.9347686673602817,0.0,3.078435269711777,39.0,DEF,Crystal Palace,0,0.0,0.0,1.0,0,0,0,0,64
14,Luke Thomas,9,2020-11-02,2020,3.1242363151095165,2.8783112473209607,3.0846707345429,2.887848407234653,0.0,3.073205852415395,41.0,DEF,Leicester,0,0.0,0.0,1.0,0,0,0,0,64
0,Dominic Calvert-Lewin,10,2020-11-28,2020,5.480369537848592,4.642347733145057,4.53211400593426,4.812854392384849,6.2,5.159296348059735,79.0,FWD,Everton,2,1.0,1.0,0.0,56,0,0,0,51
1,Bruno Miguel Borges Fernandes,10,2020-11-29,2020,5.963828695723262,4.841516207633329,5.878438021339843,6.392483039511057,5.2,5.076413307972254,108.0,MID,Man Utd,10,1.0,0.0,0.0,56,0,0,0,51
2,Jack Grealish,10,2020-11-30,2020,5.021049518809264,4.999690798753858,4.3229850050281815,4.540523920600242,5.3,4.4082825172690745,76.0,MID,Aston Villa,10,1.0,0.0,0.0,56,0,0,0,51
3,Kevin De Bruyne,10,2020-11-28,2020,6.620672484741515,5.685710177679175,6.088228582114932,5.9141537896621275,5.7,3.7037854781029496,116.0,MID,Man City,10,1.0,0.0,0.0,56,0,0,0,51
4,Pierre-Emerick Aubameyang,10,2020-11-29,2020,5.494933125279046,4.94490869519659,4.105039726542982,5.223791064311225,5.4,3.4526684374680903,116.0,MID,Arsenal,2,1.0,0.0,0.0,56,0,0,0,51
5,Mathew Ryan,10,2020-11-28,2020,2.552252682582044,3.04573449911206,4.0010621463058005,3.7460464026854,4.4,3.3120025314434294,45.0,GK,Brighton,2,1.0,0.0,0.0,56,0,0,0,51
6,Aaron Connolly,10,2020-11-28,2020,2.654783572469509,2.9427135749372013,3.2819258384771217,2.8112939074133383,3.5,2.879032569793922,53.0,FWD,Brighton,2,1.0,0.0,0.0,56,0,0,0,51
7,Che Adams,10,2020-11-29,2020,3.803697340792285,3.7111601151305926,3.5497322548761305,4.009965884314285,3.5,3.3759905450316263,59.0,FWD,Southampton,2,1.0,0.0,0.0,56,0,0,0,51
8,Benjamin Chilwell,10,2020-11-29,2020,4.232330735586569,3.868588010670338,4.4937161241872925,4.668770158045895,4.5,3.8656766215749374,61.0,DEF,Chelsea,8,1.0,0.0,0.0,56,0,0,0,51
9,Aaron Wan-Bissaka,10,2020-11-29,2020,3.4602927334069515,2.951140310749457,3.4546308572731914,3.6484093108235855,3.7,3.61891329683092,54.0,DEF,Man Utd,1,1.0,0.0,0.0,56,0,0,0,51
10,Luke Thomas,10,2020-11-30,2020,4.0656884625274285,3.573109242142696,3.67551813118171,3.515532551140184,3.7,3.8840656270391327,43.0,DEF,Leicester,0,1.0,0.0,0.0,56,0,0,0,51
11,Yves Bissouma,10,2020-11-28,2020,1.8238949565828275,2.6384902539025767,3.1178782393254965,2.8882359256542967,3.1,2.8769729848157666,45.0,MID,Brighton,2,0.0,0.0,1.0,0,0,0,0,51
12,Lukasz Fabianski,10,2020-11-30,2020,4.0429426056127085,3.5189067925023725,4.043158709777286,4.071035130658309,4.2,3.4326337374592604,50.0,GK,West Ham,3,0.0,0.0,1.0,0,0,0,0,51
13,Antonee Robinson,10,2020-11-30,2020,2.323439280656725,2.498089519982975,2.5651350150828685,2.568697456101624,2.5,2.693542324632686,44.0,DEF,Fulham,2,0.0,0.0,1.0,0,0,0,0,51
14,Tyrick Mitchell,10,2020-09-12,2020,2.8898190568232236,3.154388949429213,2.979048707946542,2.9347686673602817,0.0,3.078435269711777,39.0,DEF,Crystal Palace,0,0.0,0.0,1.0,0,0,0,0,51
0,Kevin De Bruyne,11,2020-12-05,2020,7.2783752368047185,7.17757383747608,6.9510103147631215,6.375124459754013,8.0,4.3256152291915715,117.0,MID,Man City,14,1.0,1.0,0.0,59,0,0,0,71
1,Wilfried Zaha,11,2020-12-06,2020,4.582219173461538,5.179242976689097,4.0588639479327915,5.166475236990348,5.2,4.019372545957713,73.0,MID,Crystal Palace,18,1.0,0.0,0.0,59,0,0,0,71
2,Bruno Miguel Borges Fernandes,11,2020-12-05,2020,4.276937349366219,3.2274544586801173,4.1742828324272185,5.188944323676122,4.8,3.733802929278813,109.0,MID,Man Utd,6,1.0,0.0,0.0,59,0,0,0,71
3,Pierre-Emerick Aubameyang,11,2020-12-06,2020,4.976753363235852,4.63476548408005,3.9683322219245625,4.832507548076031,5.8,3.2861903757387694,115.0,MID,Arsenal,2,1.0,0.0,0.0,59,0,0,0,71
4,Lukasz Fabianski,11,2020-12-05,2020,3.919252717022149,4.014840078397615,4.169945902471723,3.7186434693482453,4.4,3.5284492662940936,51.0,GK,West Ham,2,1.0,0.0,0.0,59,0,0,0,71
5,Dominic Calvert-Lewin,11,2020-12-05,2020,4.521961618485152,5.1679356745123535,3.5049323204618066,4.268993936371379,5.3,3.629899795469432,80.0,FWD,Everton,6,1.0,0.0,0.0,59,0,0,0,71
6,Aaron Connolly,11,2020-12-07,2020,3.6284398153132837,2.9670251224611133,3.4913886091755764,2.857312926353397,3.9,3.1442023773360863,53.0,FWD,Brighton,2,1.0,0.0,0.0,59,0,0,0,71
7,Che Adams,11,2020-12-07,2020,3.8530500661454057,4.645081500072372,3.5915163852358503,4.1181266653945485,3.9,3.3647885018271886,60.0,FWD,Southampton,2,1.0,0.0,0.0,59,0,0,0,71
8,Aaron Wan-Bissaka,11,2020-12-05,2020,3.42421304496597,3.0767970092636348,2.9700215147496354,3.248095708309336,3.4,3.14661618614198,54.0,DEF,Man Utd,2,1.0,0.0,0.0,59,0,0,0,71
9,Benjamin Chilwell,11,2020-12-05,2020,5.305955845776056,5.502241689042072,4.860613417067392,4.858979937854016,5.6,3.790577976540122,62.0,DEF,Chelsea,2,1.0,0.0,0.0,59,0,0,0,71
10,Antonee Robinson,11,2020-12-05,2020,2.064371625146834,1.4587650161988892,1.867429054731288,1.559818558958675,2.2,2.5555879233429177,44.0,DEF,Fulham,1,1.0,0.0,0.0,59,0,0,0,71
11,Yves Bissouma,11,2020-12-07,2020,2.7758408056956663,2.5229833167261853,3.117123000031523,2.8293283034674714,3.1,2.976908704867937,45.0,MID,Brighton,1,0.0,0.0,1.0,0,0,0,0,71
12,Mathew Ryan,11,2020-12-07,2020,3.4987964549761585,3.3201621477352146,3.9688890913989,3.441172242198937,4.2,3.2123451332085162,45.0,GK,Brighton,1,0.0,0.0,1.0,0,0,0,0,71
13,Tyrick Mitchell,11,2020-09-12,2020,2.8898190568232236,3.154388949429213,2.979048707946542,2.9347686673602817,0.0,3.078435269711777,39.0,DEF,Crystal Palace,0,0.0,0.0,1.0,0,0,0,0,71
14,Luke Thomas,11,2020-11-02,2020,3.1242363151095165,2.8783112473209607,3.0846707345429,2.887848407234653,0.0,3.073205852415395,41.0,DEF,Leicester,0,0.0,0.0,1.0,0,0,0,0,71
0,Mohamed Salah,12,2020-12-13,2020,7.4138349589285335,5.891805073731197,6.71090161216532,6.546156627327294,8.0,4.3197278479681085,123.0,MID,Liverpool,8,1.0,1.0,0.0,47,0,0,0,52
1,Bruno Miguel Borges Fernandes,12,2020-12-12,2020,5.598779045205983,5.43944418732534,6.437277990682444,5.957577867354473,6.5,4.815179910033262,109.0,MID,Man Utd,3,1.0,0.0,0.0,47,0,0,0,52
2,Kevin De Bruyne,12,2020-12-12,2020,6.190621612488242,4.401776022303545,7.238177837417936,5.775165840215188,6.2,4.645733425857135,118.0,MID,Man City,3,1.0,0.0,0.0,47,0,0,0,52
3,Wilfried Zaha,12,2020-12-13,2020,4.002359970701767,4.074368884077115,3.8648137310393014,4.886634776585946,5.1,4.130081249016993,74.0,MID,Crystal Palace,2,1.0,0.0,0.0,47,0,0,0,52
4,Yves Bissouma,12,2020-12-13,2020,1.9919644907956175,2.5864248918097807,2.753209924882948,2.3205833103426805,2.6,2.6400858875997413,45.0,MID,Brighton,2,1.0,0.0,0.0,47,0,0,0,52
5,Lukasz Fabianski,12,2020-12-11,2020,4.343761867911621,3.783486605440233,4.178531100167598,4.093120902414643,4.4,3.219518300638094,51.0,GK,West Ham,3,1.0,0.0,0.0,47,0,0,0,52
6,Che Adams,12,2020-12-13,2020,4.122603840606241,4.063040799187714,3.701865285825978,4.1126694592114434,4.0,3.2315385914946724,60.0,FWD,Southampton,8,1.0,0.0,0.0,47,0,0,0,52
7,Dominic Calvert-Lewin,12,2020-12-12,2020,4.498912818070483,4.36099414965418,3.5093768279124453,4.11399066107058,6.0,3.942490926979589,80.0,FWD,Everton,5,1.0,0.0,0.0,47,0,0,0,52
8,Aaron Wan-Bissaka,12,2020-12-12,2020,2.9963392887352285,3.4931332860746984,3.015007313757609,3.102916973910023,3.3,3.085058320106836,54.0,DEF,Man Utd,6,1.0,0.0,0.0,47,0,0,0,52
9,Antonee Robinson,12,2020-12-13,2020,2.2323829150143486,2.4320964865571733,2.6556232390064656,1.9183521498122544,2.5,2.6327555199221546,44.0,DEF,Fulham,2,1.0,0.0,0.0,47,0,0,0,52
10,Benjamin Chilwell,12,2020-12-12,2020,4.625639202868758,3.9976613202365217,4.6772345967604645,4.9751084963893115,5.2,3.9641532345099217,62.0,DEF,Chelsea,2,1.0,0.0,0.0,47,0,0,0,52
11,Mathew Ryan,12,2020-12-13,2020,2.6280305355389797,2.893567602211451,3.580874100110648,3.5342656888057715,3.4,3.064155176039406,44.0,GK,Brighton,2,0.0,0.0,1.0,0,0,0,0,52
12,Aaron Connolly,12,2020-12-13,2020,0.8334857930079735,1.652408272392141,2.538711010254131,1.7444380030436348,1.1,2.3661064222999064,53.0,FWD,Brighton,1,0.0,0.0,1.0,0,0,0,0,52
13,Tyrick Mitchell,12,2020-09-12,2020,2.8898190568232236,3.154388949429213,2.979048707946542,2.9347686673602817,0.0,3.078435269711777,39.0,DEF,Crystal Palace,0,0.0,0.0,1.0,0,0,0,0,52
14,Luke Thomas,12,2020-11-02,2020,3.1242363151095165,2.8783112473209607,3.0846707345429,2.887848407234653,0.0,3.073205852415395,41.0,DEF,Leicester,0,0.0,0.0,1.0,0,0,0,0,52
0,Kevin De Bruyne,13,2020-12-15,2020,7.366355697666749,5.3521241105371296,7.461145235575818,6.897587823801098,7.7,5.220966152874787,119.0,MID,Man City,4,1.0,1.0,0.0,43,0,0,0,44
1,Mohamed Salah,13,2020-12-16,2020,6.541432841520718,4.939428580024519,5.450855573214437,5.830069443755977,7.2,4.578126155870508,123.0,MID,Liverpool,7,1.0,0.0,0.0,43,0,0,0,44
2,Wilfried Zaha,13,2020-12-16,2020,4.360055655230451,4.543458718709784,3.9058744432899397,4.592121964626042,4.2,3.6565712177034335,75.0,MID,Crystal Palace,2,1.0,0.0,0.0,43,0,0,0,44
3,Bruno Miguel Borges Fernandes,13,2020-12-17,2020,6.1647423017412475,5.182619387083069,6.563831602255436,6.419114904758412,6.5,4.5434855961533716,110.0,MID,Man Utd,2,1.0,0.0,0.0,43,0,0,0,44
4,Lukasz Fabianski,13,2020-12-16,2020,4.403389107149331,3.3066809130377868,4.131530325328527,4.011987838054391,4.3,3.4223814302903746,51.0,GK,West Ham,2,1.0,0.0,0.0,43,0,0,0,44
5,Che Adams,13,2020-12-16,2020,3.5332535854249305,3.443826727415921,3.483853808762081,4.326003713593522,3.5,3.363479174930513,60.0,FWD,Southampton,5,1.0,0.0,0.0,43,0,0,0,44
6,Dominic Calvert-Lewin,13,2020-12-16,2020,4.271667687949274,4.112726786334918,3.858503958800807,4.737742287183001,5.2,4.140784812498104,79.0,FWD,Everton,5,1.0,0.0,0.0,43,0,0,0,44
7,Fabio Silva,13,2020-12-15,2020,3.3242887890074866,2.8292314241872365,3.675749244928383,2.5301415083697005,3.3,3.130512657138804,52.0,FWD,Wolves,2,1.0,0.0,0.0,43,0,0,0,44
8,Antonee Robinson,13,2020-12-16,2020,3.1841313394526654,3.0191057865841686,2.902122964457709,2.401363763999945,2.8,3.1739252191116503,44.0,DEF,Fulham,5,1.0,0.0,0.0,43,0,0,0,44
9,Benjamin Chilwell,13,2020-12-15,2020,4.227832181644343,3.4860262939839823,4.266718706328553,4.075516807851047,4.8,3.6669641329739457,62.0,DEF,Chelsea,5,1.0,0.0,0.0,43,0,0,0,44
10,Aaron Wan-Bissaka,13,2020-12-17,2020,3.5088372509996555,3.3544949121974392,3.3540482560605853,2.952137496340422,3.6,3.528161716465657,54.0,DEF,Man Utd,1,1.0,0.0,0.0,43,0,0,0,44
11,Yves Bissouma,13,2020-12-16,2020,2.782248092424658,3.2816174226098345,3.272467228210429,2.6582726210623218,3.1,2.859109787687619,45.0,MID,Brighton,3,0.0,0.0,1.0,0,0,0,0,44
12,Mathew Ryan,13,2020-09-14,2020,2.8843555562507506,3.3937045412150915,3.707700988209245,3.5240186947854006,0.0,3.206810414768018,45.0,GK,Brighton,0,0.0,0.0,1.0,0,0,0,0,44
13,Tyrick Mitchell,13,2020-09-12,2020,2.8898190568232236,3.154388949429213,2.979048707946542,2.9347686673602817,0.0,3.078435269711777,39.0,DEF,Crystal Palace,0,0.0,0.0,1.0,0,0,0,0,44
14,Luke Thomas,13,2020-11-02,2020,3.1242363151095165,2.8783112473209607,3.0846707345429,2.887848407234653,0.0,3.073205852415395,41.0,DEF,Leicester,0,0.0,0.0,1.0,0,0,0,0,44
0,Bruno Miguel Borges Fernandes,14,2020-12-20,2020,6.813273179987662,7.247331422025317,5.3998153300095,5.988161192369142,7.3,4.150228439654218,110.0,MID,Man Utd,17,1.0,1.0,0.0,45,0,0,0,56
1,Kevin De Bruyne,14,2020-12-19,2020,6.4548452125964975,5.3602864781292405,6.379147011513043,6.007072542883787,6.7,4.974543672223541,119.0,MID,Man City,5,1.0,0.0,0.0,45,0,0,0,56
2,Heung-Min Son,14,2020-12-20,2020,5.842382995126692,6.1732647561933875,4.8541190933814375,6.116638833850009,6.1,4.672774689776377,97.0,MID,Spurs,2,1.0,0.0,0.0,45,0,0,0,56
3,Wilfried Zaha,14,2020-12-19,2020,3.8689535964917394,4.276380512316623,3.8301573578309545,4.684944652453055,4.9,3.6736721754127295,75.0,MID,Crystal Palace,2,1.0,0.0,0.0,45,0,0,0,56
4,Yves Bissouma,14,2020-12-20,2020,2.6645229844148446,3.142277050338105,2.973468467639634,2.496003675644168,2.9,2.9483589879851797,45.0,MID,Brighton,2,1.0,0.0,0.0,45,0,0,0,56
5,Lukasz Fabianski,14,2020-12-21,2020,3.707598897454065,3.2185983070897324,3.478610436520761,3.973332378929729,4.0,3.5107798730820226,51.0,GK,West Ham,2,1.0,0.0,0.0,45,0,0,0,56
6,Dominic Calvert-Lewin,14,2020-12-19,2020,4.882958657466273,4.702900685597531,4.125189805528871,4.653877760387453,5.3,3.989620255961086,79.0,FWD,Everton,4,1.0,0.0,0.0,45,0,0,0,56
7,Che Adams,14,2020-12-19,2020,3.3476826769493293,3.912174588812528,3.235314963159389,3.9291106811392966,3.4,3.2936409549730006,60.0,FWD,Southampton,2,1.0,0.0,0.0,45,0,0,0,56
8,Aaron Wan-Bissaka,14,2020-12-20,2020,4.2457941100609435,4.467723731648703,4.0553153098245565,3.2095102163031584,4.1,3.401512077794201,54.0,DEF,Man Utd,1,1.0,0.0,0.0,45,0,0,0,56
9,Antonee Robinson,14,2020-12-19,2020,2.9953427716348977,2.8173339403566366,2.685503416653781,2.501645697895868,2.6,2.9794051488677797,44.0,DEF,Fulham,1,1.0,0.0,0.0,45,0,0,0,56
10,Benjamin Chilwell,14,2020-12-21,2020,4.789450058760494,4.322451831975415,3.796308098992341,4.4578567414254975,4.5,3.8521001331752704,62.0,DEF,Chelsea,1,1.0,0.0,0.0,45,0,0,0,56
11,Mathew Ryan,14,2020-09-14,2020,2.8843555562507506,3.3937045412150915,3.707700988209245,3.5240186947854006,0.0,3.206810414768018,45.0,GK,Brighton,0,0.0,0.0,1.0,0,0,0,0,56
12,Fabio Silva,14,2020-12-21,2020,1.355823367780366,1.2453621856415298,2.6050874182196275,1.9473762393627725,1.1,2.4037789440520605,52.0,FWD,Wolves,6,0.0,0.0,1.0,0,0,0,0,56
13,Tyrick Mitchell,14,2020-09-12,2020,2.8898190568232236,3.154388949429213,2.979048707946542,2.9347686673602817,0.0,3.078435269711777,39.0,DEF,Crystal Palace,0,0.0,0.0,1.0,0,0,0,0,56
14,Luke Thomas,14,2020-11-02,2020,3.1242363151095165,2.8783112473209607,3.0846707345429,2.887848407234653,0.0,3.073205852415395,41.0,DEF,Leicester,0,0.0,0.0,1.0,0,0,0,0,56
0,Kevin De Bruyne,15,2020-12-26,2020,6.928500882020553,5.3153490519662165,6.710970634025153,6.3123140699725075,6.3,4.583216846266932,118.0,MID,Man City,3,1.0,1.0,0.0,36,0,0,0,37
1,Bruno Miguel Borges Fernandes,15,2020-12-26,2020,5.734936202830579,5.059751321190758,5.726206077639517,6.466712152720128,6.3,4.426761524031772,110.0,MID,Man Utd,12,1.0,0.0,0.0,36,0,0,0,37
2,Heung-Min Son,15,2020-12-27,2020,5.4890446603277505,4.591409103496188,4.650922179357921,6.102909381819508,6.0,3.85508918690858,97.0,MID,Spurs,3,1.0,0.0,0.0,36,0,0,0,37
3,Wilfried Zaha,15,2020-12-26,2020,4.346353928124246,4.1481427231508485,4.021856361322428,5.2829434441428935,4.7,3.516648166177044,75.0,MID,Crystal Palace,1,1.0,0.0,0.0,36,0,0,0,37
4,Lukasz Fabianski,15,2020-12-27,2020,4.330937213917626,3.3046588393818874,3.8502426582474047,3.9398188793122815,4.1,3.125095200417793,51.0,GK,West Ham,1,1.0,0.0,0.0,36,0,0,0,37
5,Che Adams,15,2020-12-26,2020,4.312474345161526,4.260282584494826,3.5626820624738724,4.167293899969641,4.0,3.3806708366074885,61.0,FWD,Southampton,2,1.0,0.0,0.0,36,0,0,0,37
6,Fabio Silva,15,2020-12-27,2020,3.055864731484728,2.893482108616804,3.8106455344001375,2.7028667143745317,3.6,3.1061186698889216,52.0,FWD,Wolves,2,1.0,0.0,0.0,36,0,0,0,37
7,Dominic Calvert-Lewin,15,2020-12-26,2020,4.844645858813994,4.467542887896839,3.982090264476871,4.525019616524961,5.4,3.791959341461257,80.0,FWD,Everton,1,1.0,0.0,0.0,36,0,0,0,37
8,Antonee Robinson,15,2020-12-26,2020,3.1436482826219887,2.611913942294522,3.0012775146474766,2.5141388928042656,2.7,2.9304001670536275,44.0,DEF,Fulham,6,1.0,0.0,0.0,36,0,0,0,37
9,Trent Alexander-Arnold,15,2020-12-27,2020,5.324328625804997,4.460007910861274,4.4424141071479735,4.1500425332266095,5.6,3.471897520765612,72.0,DEF,Liverpool,2,1.0,0.0,0.0,36,0,0,0,37
10,Benjamin Chilwell,15,2020-12-26,2020,4.019010328542317,3.4290839837049316,4.064121942490791,4.113342209609924,4.0,3.3636131759354013,61.0,DEF,Chelsea,1,1.0,0.0,0.0,36,0,0,0,37
11,Yves Bissouma,15,2020-12-27,2020,2.36958851899747,3.005841534587553,2.6594807078607,2.3078977202454696,2.5,2.7415948216758217,45.0,MID,Brighton,2,0.0,0.0,1.0,0,0,0,0,37
12,Mathew Ryan,15,2020-09-14,2020,2.8843555562507506,3.3937045412150915,3.707700988209245,3.5240186947854006,0.0,3.206810414768018,45.0,GK,Brighton,0,0.0,0.0,1.0,0,0,0,0,37
13,Tyrick Mitchell,15,2020-09-12,2020,2.8898190568232236,3.154388949429213,2.979048707946542,2.9347686673602817,0.0,3.078435269711777,39.0,DEF,Crystal Palace,0,0.0,0.0,1.0,0,0,0,0,37
14,Luke Thomas,15,2020-11-02,2020,3.1242363151095165,2.8783112473209607,3.0846707345429,2.887848407234653,0.0,3.073205852415395,41.0,DEF,Leicester,0,0.0,0.0,1.0,0,0,0,0,37
0,Mohamed Salah,16,2020-12-30,2020,7.215135226683094,6.28588912203081,5.500979008901775,6.49045494356229,7.9,4.750218823631321,126.0,MID,Liverpool,3,1.0,1.0,0.0,50,0,0,0,48
1,Wilfried Zaha,16,2020-12-28,2020,4.153528797063574,4.112271637853838,3.9961505492667504,4.520801640026447,5.0,3.3874731305114913,75.0,MID,Crystal Palace,7,1.0,0.0,0.0,50,0,0,0,48
2,Marcus Rashford,16,2020-12-29,2020,5.099081731519844,5.690305183372282,4.579665200710908,5.618758215306926,5.7,3.6600240129945116,95.0,MID,Man Utd,7,1.0,0.0,0.0,50,0,0,0,48
3,Bruno Miguel Borges Fernandes,16,2020-12-29,2020,6.138095046133523,6.431881764935343,5.358123763092469,6.840626554541143,7.8,6.345334836017018,111.0,MID,Man Utd,6,1.0,0.0,0.0,50,0,0,0,48
4,Yves Bissouma,16,2020-12-29,2020,2.4300209724863517,2.8198875326102018,2.994523080082835,2.3261496667252968,2.8,2.940038096085442,45.0,MID,Brighton,2,1.0,0.0,0.0,50,0,0,0,48
5,Lukasz Fabianski,16,2020-12-29,2020,3.974970675828132,3.4247298616642743,3.619819681078456,3.546164677968044,3.7,3.29527800238382,51.0,GK,West Ham,8,1.0,0.0,0.0,50,0,0,0,48
6,Che Adams,16,2020-12-29,2020,4.161076926817911,3.867792391795538,3.4741694250909148,4.023704400803362,3.8,3.2124040845536816,61.0,FWD,Southampton,1,1.0,0.0,0.0,50,0,0,0,48
7,Trent Alexander-Arnold,16,2020-12-30,2020,4.681676201330308,4.806151754768754,3.9472354176321054,4.44913799970412,4.3,3.286747170346397,72.0,DEF,Liverpool,6,1.0,0.0,0.0,50,0,0,0,48
8,Benjamin Chilwell,16,2020-12-28,2020,4.500242557993352,3.806473734792783,4.174002222906648,4.178812272986536,4.7,3.653993511136752,61.0,DEF,Chelsea,5,1.0,0.0,0.0,50,0,0,0,48
9,Tyrick Mitchell,16,2020-12-28,2020,2.6522842642498525,2.455823856624519,2.723960408172988,2.3719746810570297,2.8,2.6728679259687755,39.0,DEF,Crystal Palace,2,1.0,0.0,0.0,50,0,0,0,48
10,Luke Thomas,16,2020-12-28,2020,3.054230389222788,3.0821066629993874,2.633831675834389,2.7654208630417845,3.0,2.8966420207683687,42.0,DEF,Leicester,2,1.0,0.0,0.0,50,0,0,0,48
11,Mathew Ryan,16,2020-09-14,2020,2.8843555562507506,3.3937045412150915,3.707700988209245,3.5240186947854006,0.0,3.206810414768018,45.0,GK,Brighton,0,0.0,0.0,1.0,0,0,0,0,48
12,Fabio Silva,16,2020-12-29,2020,0.9356744668039294,1.4325885622750518,2.7855381196469957,1.6161311884178469,0.9,2.270489108383975,52.0,FWD,Wolves,1,0.0,0.0,1.0,0,0,0,0,48
13,Dominic Calvert-Lewin,16,2020-09-13,2020,4.521961618485152,4.435176310021856,3.858503958800807,4.301986844479206,0.0,3.649889047004318,76.0,FWD,Everton,0,0.0,0.0,1.0,0,0,0,0,48
14,Antonee Robinson,16,2020-10-04,2020,2.8645644880519185,2.6091967410964583,2.685503416653781,2.5141388928042656,0.0,2.7295851461629885,44.0,DEF,Fulham,0,0.0,0.0,1.0,0,0,0,0,48
0,Mohamed Salah,17,2021-01-04,2020,6.974136612692384,6.077681935617381,5.162315262951236,6.249591978461367,7.5,3.775342768744065,126.0,MID,Liverpool,2,1.0,1.0,0.0,33,0,0,0,35
1,Bruno Miguel Borges Fernandes,17,2021-01-01,2020,6.607877656807232,5.7727966676536,5.149963467626503,6.70330245501712,7.4,4.101760104503082,112.0,MID,Man Utd,10,1.0,0.0,0.0,33,0,0,0,35
2,Wilfried Zaha,17,2021-01-02,2020,4.656788676765093,4.520068631767809,4.060301177068408,4.835263283898822,5.3,3.3009035863676925,74.0,MID,Crystal Palace,3,1.0,0.0,0.0,33,0,0,0,35
3,Marcus Rashford,17,2021-01-01,2020,5.5123035901232935,4.951346221592719,4.360485383631978,5.507987142684635,5.7,3.6627445164343677,95.0,MID,Man Utd,2,1.0,0.0,0.0,33,0,0,0,35
4,Yves Bissouma,17,2021-01-02,2020,2.2721666327905754,3.0569596688689957,2.9562251992337,2.2724215096030567,2.7,2.8174009771742834,45.0,MID,Brighton,0,1.0,0.0,0.0,33,0,0,0,35
5,David de Gea,17,2021-01-01,2020,3.9420201591743913,3.1903192313604216,4.035658340558074,3.5506504077071805,4.3,3.1912564404574777,53.0,GK,Man Utd,3,1.0,0.0,0.0,33,0,0,0,35
6,Dominic Calvert-Lewin,17,2021-01-01,2020,5.150770830633958,4.9774093974009626,3.8700905078871526,4.48198859321456,5.9,3.764481638101649,79.0,FWD,Everton,2,1.0,0.0,0.0,33,0,0,0,35
7,Fabio Silva,17,2021-01-02,2020,3.2763370026248007,2.9856835204016825,3.8812394783966337,2.8448256579130464,3.4,3.107718127347833,52.0,FWD,Wolves,2,1.0,0.0,0.0,33,0,0,0,35
8,Tyrick Mitchell,17,2021-01-02,2020,3.1654858672479445,3.328579546150748,3.357035533831534,3.2060592564319563,3.2,3.484753958218831,39.0,DEF,Crystal Palace,6,1.0,0.0,0.0,33,0,0,0,35
9,Trent Alexander-Arnold,17,2021-01-04,2020,4.554770340739042,4.8280888399047335,4.286118756581868,4.698793460504941,4.1,3.307781224971434,73.0,DEF,Liverpool,2,1.0,0.0,0.0,33,0,0,0,35
10,Benjamin Chilwell,17,2021-01-03,2020,3.7353516195237897,3.5189134435363214,3.090757306781672,4.176891228734625,3.8,3.363408907366717,61.0,DEF,Chelsea,1,1.0,0.0,0.0,33,0,0,0,35
11,Mathew Ryan,17,2020-09-14,2020,2.8843555562507506,3.3937045412150915,3.707700988209245,3.5240186947854006,0.0,3.206810414768018,45.0,GK,Brighton,0,0.0,0.0,1.0,0,0,0,0,35
12,Che Adams,17,2020-09-12,2020,3.4379179277974967,3.672885003391323,3.483853808762081,3.9291106811392966,0.0,3.2331911182308377,58.0,FWD,Southampton,0,0.0,0.0,1.0,0,0,0,0,35
13,Antonee Robinson,17,2020-10-04,2020,2.8645644880519185,2.6091967410964583,2.685503416653781,2.5141388928042656,0.0,2.7295851461629885,44.0,DEF,Fulham,0,0.0,0.0,1.0,0,0,0,0,35
14,Luke Thomas,17,2020-11-02,2020,3.1242363151095165,2.8783112473209607,3.0846707345429,2.887848407234653,0.0,3.073205852415395,41.0,DEF,Leicester,0,0.0,0.0,1.0,0,0,0,0,35
0,Heung-Min Son,18,2021-01-13,2020,6.853404216398282,5.619386097651964,4.933739856672926,6.537268748754675,7.1,4.686947132511577,98.0,MID,Spurs,2,1.0,1.0,0.0,50,0,0,0,40
1,Marcus Rashford,18,2021-01-12,2020,5.396619340037189,5.171258897232709,4.741891701565772,5.618525553654277,5.8,3.3591870273378883,96.0,MID,Man Utd,6,1.0,0.0,0.0,50,0,0,0,40
